"","SAMPLE_ID","SeqLength_R1","percentGC_R1","phred20.21_R1","phred48.49_R1","phred76.77_R1","phred100.101_R1","phredGT30_R1","phredGT35_R1","Adapter50.51_R1","Adapter70.71_R1","Adapter88.89_R1","SeqLength_R2","percentGC_R2","phred20.21_R2","phred48.49_R2","phred76.77_R2","phred100.101_R2","phredGT30_R2","phredGT35_R2","Adapter50.51_R2","Adapter70.71_R2","Adapter88.89_R2","ERCCsumLogErr","bamFile","trimmed","numReads","numMapped","numUnmapped","overallMapRate","concordMapRate","totalMapped","mitoMapped","mitoRate","totalAssignedGene","gene_Assigned","gene_Unassigned_Ambiguity","gene_Unassigned_MultiMapping","gene_Unassigned_NoFeatures","gene_Unassigned_Unmapped","gene_Unassigned_MappingQuality","gene_Unassigned_FragmentLength","gene_Unassigned_Chimera","gene_Unassigned_Secondary","gene_Unassigned_Nonjunction","gene_Unassigned_Duplicate","rRNA_rate","basic_statistics","per_base_sequence_quality","per_tile_sequence_quality","per_sequence_quality_scores","per_base_sequence_content","per_sequence_gc_content","per_base_n_content","sequence_length_distribution","sequence_duplication_levels","overrepresented_sequences","adapter_content","kmer_content","Adapter90_R1","Adapter90_R2","gene_Unassigned_Read_Type","gene_Unassigned_Singleton","gene_Unassigned_NonSplit","gene_Unassigned_Overlapping_Length"
"R19175","R19175","101","47","41.0","41.0","41.0","41.0",0.96267678266642,0.832358709470376,0.0554375142350369,0.230992419130664,1.1065513088371,"101","48","41.0","41.0","39.0","37.0",0.8673437824224,0.697132089015076,0.0624759028894943,0.23989827137841,1.10782571530353,-21.3854976570525,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19175_accepted_hits.sorted.bam",FALSE,60027944,52048523,7979421,0.8671,0.8181,54011824,1389155,0.0250745568954657,0.573065126735426,16696539,1863309,3576691,6998961,0,0,0,0,0,0,0,3.50372014224026e-05,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19176","R19176","101","48","41.0","41.0","41.0","41.0",0.957628575214499,0.814795672188965,0.0682970983654358,0.347405453689361,1.87581478675951,"101","49","41.0","41.0","39.0","37.0",0.822429761859555,0.637851074541718,0.07510304809818,0.353726697304599,1.86038972737298,-17.6949701222435,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19176_accepted_hits.sorted.bam",FALSE,94696556,80632655,14063901,0.8515,0.7882,84618909,2582678,0.0296173279506943,0.578700969279147,26871814,3569127,6972183,9021590,0,0,0,0,0,0,0,5.60066395219913e-05,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19177","R19177","101","47","41.0","41.0","41.0","41.0",0.971114532411844,0.869878883932362,0.106539949235192,0.90390508436541,5.11661747625517,"101","47","41.0","41.0","41.0","39.0",0.885881341052172,0.762088881627628,0.111199644585694,0.894438804752605,5.00750554955786,-6.4997227579848,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19177_accepted_hits.sorted.bam",FALSE,105521920,87888636,17633284,0.8329,0.7668,92959069,2137277,0.0224748593389698,0.528172180118189,26375903,2873747,7503492,13184935,0,0,0,0,0,0,0,0.000189149922184655,"PASS","PASS","WARN/PASS","PASS","FAIL/WARN","FAIL/WARN","PASS","PASS","FAIL/WARN","FAIL","WARN","FAIL",NA,NA,NA,NA,NA,NA
"R19178","R19178","101","48","41.0","41.0","41.0","41.0",0.972835495407696,0.876141701927944,0.0803276555362052,0.486661066482192,2.67089454657882,"101","49","41.0","37.0","37.0","34.5",0.706739867972944,0.511985254778893,0.0772911002797195,0.445747200465172,2.4079868016323,-10.5523948713062,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19178_accepted_hits.sorted.bam",FALSE,131859942,106569206,25290736,0.8082,0.709,114488817,3127196,0.0265881823421442,0.546950164052062,35635164,4964582,11406245,13146497,0,0,0,0,0,0,0,0.000128300237372276,"PASS","PASS","WARN/PASS","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19184","R19184","101","48","41.0","41.0","41.0","41.0",0.960981825814346,0.830356396224054,0.156896330675519,0.42724126460607,1.51125542036382,"101","49","41.0","41.0","37.0","34.5",0.78287178503016,0.571702040650808,0.169188228055667,0.431564742119145,1.45921788921545,-13.0931766159837,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19184_accepted_hits.sorted.bam",FALSE,274709420,207496236,67213184,0.7553,0.6938,215922931,9820615,0.0435034142681536,0.363540412206602,44853836,4018208,21083703,53424858,0,0,0,0,0,0,0,5.88801368070281e-05,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19185","R19185","101","47","41.0","41.0","41.0","41.0",0.969160199705012,0.847061861409673,0.189291019003432,0.61831614136589,1.99728392996712,"101","47","41.0","37.0","34.5","34.5",0.698964946640772,0.467690914961433,0.189388950101266,0.593803987578028,1.87882402574961,-17.8468148658738,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19185_accepted_hits.sorted.bam",FALSE,81690088,63849781,17840307,0.7816,0.6766,66054671,1636606,0.0241775022208548,0.49379779404704,18743988,2153003,4370523,12691319,0,0,0,0,0,0,0,4.6681634666006e-05,"PASS","PASS","FAIL/WARN","PASS","FAIL/WARN","WARN/FAIL","PASS","PASS","WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19201","R19201","101","47","41.0","41.0","41.0","41.0",0.974209738743683,0.873886718467148,0.0743349608198573,0.436702824139868,2.418452142346,"101","47","41.0","41.0","39.0","39.0",0.863763535648576,0.712046117490826,0.0751236004713512,0.422233556001578,2.3085666960851,-8.90920199290422,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19201_accepted_hits.sorted.bam",FALSE,141002294,119258093,21744201,0.8458,0.7841,127229566,2324547,0.0179426723410935,0.487462154737713,33340113,4544264,10171821,20339087,0,0,0,0,0,0,0,6.58366094919954e-05,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL/WARN","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19202","R19202","101","50","41.0","41.0","41.0","41.0",0.973712869114877,0.860387464416625,0.100019646259293,0.469298241873031,2.19596845112133,"101","51","41.0","41.0","39.0","39.0",0.889361574286127,0.734518610257925,0.101552111347378,0.455794163307706,2.0920299779361,-9.44506207122584,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19202_accepted_hits.sorted.bam",FALSE,105516270,75304165,30212105,0.7137,0.6644,80584655,2830180,0.0339289767821275,0.473820773423327,20980401,4059234,8561127,10678430,0,0,0,0,0,0,0,0.000103525190009476,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19203","R19203","101","49","41.0","41.0","41.0","41.0",0.972041304568088,0.851130556675426,0.0979926748235972,0.372664718532649,1.5203055207592,"101","50","41.0","41.0","39.0","39.0",0.907669547321534,0.754957465128967,0.100434377210007,0.367087146686487,1.46541612035631,-10.4544275382864,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19203_accepted_hits.sorted.bam",FALSE,115534146,82902941,32631205,0.7176,0.6779,88275509,2801980,0.0307647919454609,0.466229809185099,22421337,4096945,8570530,13001929,0,0,0,0,0,0,0,6.55179483721243e-05,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19204","R19204","101","46","41.0","41.0","41.0","41.0",0.970448655323352,0.876858788946986,0.0740561789185958,0.416423534844581,2.15748967339726,"101","47","37.0","32.0","32.0","29.5",0.538905982755205,0.292576535955623,0.0712875116080302,0.35769076340098,1.79408008292608,-22.112304237038,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19204_accepted_hits.sorted.bam",FALSE,110197422,85650949,24546473,0.7773,0.6296,88403346,2484353,0.0273343150650123,0.399732782667596,21485141,2115162,6352136,23796320,0,0,0,0,0,0,0,5.4223521269886e-05,"PASS","PASS","WARN","PASS","FAIL/WARN","WARN","PASS","PASS","WARN/PASS","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19205","R19205","101","48","41.0","41.0","41.0","41.0",0.965094487138982,0.840668947300791,0.0853861378550105,0.501412796010384,2.62167917351208,"101","48","41.0","41.0","37.0","37.0",0.780605574832495,0.578367509614164,0.0961268651282242,0.508107476078086,2.56024659938403,-14.9977776920406,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19205_accepted_hits.sorted.bam",FALSE,128594644,101390046,27204598,0.7884,0.707,107241887,3682933,0.0332020642449544,0.436430094965667,26496794,3441329,10429651,20344799,0,0,0,0,0,0,0,6.21207229825616e-05,"PASS","PASS","FAIL/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19206","R19206","101","48","41.0","41.0","41.0","41.0",0.97879832180703,0.898257059481982,0.0698440063289463,0.289480034926562,1.43843874198538,"101","49","37.0","32.0","29.5","24.5",0.502445721097146,0.253176516696829,0.0554044961816911,0.217596624464725,1.08249957358535,-7.77476437017537,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19206_accepted_hits.sorted.bam",FALSE,219328770,167747641,51581129,0.7648,0.6214,180475209,4041579,0.0219035841876892,0.550835729419651,60483615,8221514,19153448,21944785,0,0,0,0,0,0,0,6.35213354889584e-05,"PASS","PASS/WARN","WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL/WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19207","R19207","101","47","41.0","41.0","41.0","41.0",0.965095082554121,0.845986492435975,0.0480177125161653,0.270469094254276,1.54656778133665,"101","49","37.0","32.0","29.5","24.5",0.469881396603718,0.241134564560124,0.0485629924102743,0.235316793130915,1.28303218330914,-17.0146100348927,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19207_accepted_hits.sorted.bam",FALSE,87661402,67979739,19681663,0.7755,0.6113,71851148,2208742,0.0298237277965171,0.649698595449718,29173915,3247938,7149933,5331982,0,0,0,0,0,0,0,3.26661677049515e-05,"PASS","PASS/WARN","PASS/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19208","R19208","101","47","41.0","41.0","41.0","41.0",0.973636772515612,0.877658052942276,0.0663485668490071,0.400922604402438,2.34801763163161,"101","47","41.0","41.0","41.0","41.0",0.914294751171647,0.807031251940173,0.0686732964809416,0.398653519894672,2.30626266396725,-10.3639469561817,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19208_accepted_hits.sorted.bam",FALSE,194087086,169767738,24319348,0.8747,0.8271,177028000,5927678,0.0323995301200764,0.586999871315002,55750962,7031972,13142398,19050774,0,0,0,0,0,0,0,0.000123818491239667,"PASS","PASS","WARN/PASS","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
